customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Recency,Frequency,Profit,RFM_Score,Category
204,Thorny,Hackworth,Male,56.0,1976-01-10,Editor,Financial Services,Mass Customer,N,No,5.0,44.0,4 Londonderry Lane,3084.0,VIC,Australia,10.0,84.0,8.0,6287.290000000001,10.0,High Potential
1290,Vassily,Ramalho,Male,49.0,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0,53.0,19679 Buell Pass,4305.0,QLD,Australia,5.0,44.0,9.0,7616.040000000001,10.0,High Potential
3465,Hadria,Pizer,Female,71.0,1978-01-02,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,42.0,6221 Monica Plaza,2095.0,NSW,Australia,12.0,72.0,10.0,4946.67,10.0,High Potential
2217,Kristofor,Juris,Male,98.0,1981-10-17,Paralegal,Financial Services,Mass Customer,N,No,16.0,39.0,47 Chinook Road,4421.0,QLD,Australia,2.0,25.0,7.0,3905.419999999999,10.0,High Potential
2661,Dorrie,Meaden,Female,59.0,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,44.0,17 South Crossing,2770.0,NSW,Australia,7.0,8.0,5.0,3638.75,10.0,High Potential
1259,Emmi,Dymock,Female,23.0,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0,47.0,33 Bayside Way,4702.0,QLD,Australia,1.0,25.0,7.0,3342.13,10.0,High Potential
865,Germain,De la Harpe,Female,73.0,1965-12-04,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0,55.0,7391 Ruskin Parkway,4356.0,QLD,Australia,5.0,85.0,7.0,4261.0,10.0,High Potential
1585,Stillman,Sackur,Male,87.0,1961-07-04,Pharmacist,Health,Mass Customer,N,Yes,5.0,59.0,70416 Becker Court,2099.0,NSW,Australia,10.0,37.0,8.0,3461.650000000001,10.0,High Potential
1581,Melessa,Delyth,Female,26.0,1974-04-13,Recruiter,Argiculture,Mass Customer,N,No,13.0,46.0,45314 Pepper Wood Junction,2251.0,NSW,Australia,6.0,36.0,8.0,2944.0899999999997,10.0,High Potential
2275,Ursulina,Carter,Female,77.0,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8.0,28.0,3417 Huxley Pass,3355.0,VIC,Australia,2.0,24.0,6.0,5688.289999999999,10.0,High Potential
2682,Annamarie,Bouzan,Female,54.0,1987-01-11,Accountant III,Manufacturing,High Net Worth,N,Yes,20.0,33.0,446 Warrior Pass,4740.0,QLD,Australia,5.0,38.0,8.0,3092.6200000000003,10.0,High Potential
2938,Richardo,Cocher,Male,79.0,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,N,No,2.0,20.0,53 Hintze Circle,4005.0,QLD,Australia,7.0,24.0,5.0,4655.53,10.0,High Potential
769,Cameron,Letherbury,Male,65.0,1961-12-28,Analog Circuit Design manager,IT,Mass Customer,N,No,12.0,59.0,033 Loftsgordon Center,2150.0,NSW,Australia,8.0,48.0,8.0,5070.24,10.0,High Potential
135,Rosalia,Sigart,Female,18.0,1975-01-18,Internal Auditor,IT,Mass Customer,N,No,3.0,45.0,9674 Graceland Junction,3201.0,VIC,Australia,6.0,83.0,7.0,4549.5,10.0,High Potential
2095,Anette,Guerreiro,Female,69.0,1989-11-13,Account Executive,Manufacturing,Affluent Customer,N,No,8.0,31.0,158 Lindbergh Crossing,3136.0,VIC,Australia,9.0,79.0,10.0,6194.3,10.0,High Potential
1663,Analiese,Grimsditch,Female,68.0,1978-01-30,VP Quality Control,Property,High Net Worth,N,Yes,9.0,42.0,1041 Center Road,2155.0,NSW,Australia,10.0,13.0,6.0,2991.52,10.0,High Potential
1661,Meggy,Delgadillo,Female,21.0,1979-02-06,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41.0,4 Pankratz Street,2101.0,NSW,Australia,11.0,26.0,6.0,5880.33,10.0,High Potential
1081,Marga,Cradduck,Female,25.0,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,35.0,05415 Basil Junction,2450.0,NSW,Australia,8.0,11.0,5.0,3227.8900000000003,10.0,High Potential
2005,Marina,McElwee,Female,41.0,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,No,17.0,42.0,3984 Clove Street,3192.0,VIC,Australia,10.0,5.0,6.0,4047.8299999999995,10.0,High Potential
53,Agnella,Gocke,Female,22.0,1954-04-18,Software Test Engineer II,Financial Services,Mass Customer,N,No,16.0,66.0,62 Steensland Road,4350.0,QLD,Australia,3.0,7.0,5.0,2950.07,10.0,High Potential
2990,Brice,Martinuzzi,Male,65.0,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,N,No,8.0,42.0,3 Lukken Road,2066.0,NSW,Australia,12.0,14.0,7.0,2584.6900000000005,10.0,High Potential
2067,Slade,Mulvin,Male,81.0,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,41.0,8 Superior Hill,2153.0,NSW,Australia,10.0,30.0,8.0,3743.8,10.0,High Potential
1179,Kerry,Pashenkov,Male,56.0,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,32.0,525 Kedzie Street,4012.0,QLD,Australia,8.0,7.0,4.0,5068.4400000000005,10.0,High Potential
58,Dalenna,Pinnock,Female,26.0,1967-04-07,Office Assistant III,Financial Services,Affluent Customer,N,Yes,17.0,53.0,18 Elgar Park,2166.0,NSW,Australia,9.0,39.0,8.0,3501.37,10.0,High Potential
2076,Beatriz,Tweddle,Female,73.0,1969-03-06,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5.0,51.0,63832 Maple Wood Court,3172.0,VIC,Australia,9.0,48.0,8.0,5576.17,10.0,High Potential
1182,Carolann,Ottiwill,Female,84.0,1975-11-01,Data Coordiator,IT,Mass Customer,N,Yes,7.0,45.0,62 Elka Terrace,2430.0,NSW,Australia,3.0,5.0,6.0,3597.45,10.0,High Potential
2778,Micheil,Pockey,Male,50.0,1978-08-13,Paralegal,Financial Services,Mass Customer,N,No,12.0,42.0,0 Summit Trail,2287.0,NSW,Australia,5.0,9.0,5.0,3348.4700000000003,10.0,High Potential
2780,Papageno,Beare,Male,77.0,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,35.0,4362 Morningstar Place,4869.0,QLD,Australia,2.0,2.0,5.0,3092.1200000000003,10.0,High Potential
66,Anselm,Gawne,Male,46.0,2002-11-03,Account Executive,Argiculture,High Net Worth,N,No,1.0,18.0,163 Straubel Trail,2217.0,NSW,Australia,10.0,43.0,5.0,4549.200000000001,10.0,High Potential
1690,Torey,Kensall,Male,6.0,1988-12-19,Food Chemist,Health,Affluent Customer,N,Yes,16.0,32.0,8 Northridge Drive,2072.0,NSW,Australia,10.0,16.0,9.0,2570.540000000001,10.0,High Potential
1696,Mose,Middler,Male,48.0,1991-07-06,Librarian,Entertainment,High Net Worth,N,No,2.0,29.0,367 Algoma Lane,2153.0,NSW,Australia,10.0,61.0,9.0,6524.77,10.0,High Potential
1052,Dela,Flannigan,Female,31.0,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3.0,34.0,06 Declaration Hill,3184.0,VIC,Australia,11.0,0.0,6.0,3260.3199999999997,10.0,High Potential
2982,Celisse,McCloughen,Female,30.0,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,38.0,1 Graceland Trail,3195.0,VIC,Australia,9.0,53.0,7.0,6366.75,10.0,High Potential
2001,Mada,Martinho,Female,21.0,1977-06-10,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43.0,3 Bonner Point,2800.0,NSW,Australia,4.0,55.0,8.0,5347.87,10.0,High Potential
2092,Stavros,Hazelby,Male,14.0,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,N,No,18.0,43.0,949 Marquette Avenue,3028.0,VIC,Australia,7.0,16.0,5.0,3651.0300000000007,10.0,High Potential
1999,Raquel,Bamlett,Female,6.0,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,58.0,7875 Fieldstone Pass,4216.0,QLD,Australia,10.0,3.0,7.0,2424.3399999999997,10.0,High Potential
1094,Shaughn,Salters,Male,48.0,1975-12-27,Dental Hygienist,Health,High Net Worth,N,No,19.0,45.0,06 Heffernan Junction,4074.0,QLD,Australia,7.0,26.0,7.0,3632.3,10.0,High Potential
1095,Emelda,Gerler,Female,2.0,1958-08-29,Project Manager,Health,Mass Customer,N,No,6.0,62.0,04 Onsgard Center,2101.0,NSW,Australia,9.0,14.0,4.0,4498.34,10.0,High Potential
40,Tomasine,Jerche,Female,91.0,1981-10-27,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14.0,39.0,3496 Brown Drive,2207.0,NSW,Australia,8.0,14.0,5.0,3272.7000000000003,10.0,High Potential
2009,Neilla,Castrillo,Female,19.0,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0,60.0,6466 Troy Street,2763.0,NSW,Australia,8.0,5.0,7.0,2357.3500000000004,10.0,High Potential
1147,Tate,Studholme,Male,71.0,1968-09-07,Health Coach II,Entertainment,High Net Worth,N,Yes,9.0,52.0,51152 Brickson Park Crossing,2768.0,NSW,Australia,9.0,29.0,6.0,4173.67,10.0,High Potential
1670,Gisella,Ravens,Female,30.0,1978-12-08,Web Designer II,Retail,Mass Customer,N,No,19.0,42.0,59 Steensland Alley,2018.0,NSW,Australia,11.0,60.0,9.0,5073.959999999999,10.0,High Potential
12,Sawyere,Flattman,Male,58.0,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,26.0,44339 Golden Leaf Alley,4557.0,QLD,Australia,4.0,28.0,7.0,3540.0299999999997,10.0,High Potential
1143,Goraud,Boissieux,Male,64.0,1955-06-03,Office Assistant IV,Health,Mass Customer,N,Yes,6.0,65.0,107 Moland Court,2579.0,NSW,Australia,5.0,4.0,5.0,3277.7700000000004,10.0,High Potential
2028,Cathy,Parmley,Female,25.0,1976-10-12,Director of Sales,Retail,Affluent Customer,N,Yes,18.0,44.0,2228 Steensland Terrace,2148.0,NSW,Australia,8.0,40.0,7.0,3648.33,10.0,High Potential
1668,Aurlie,Bolter,Female,75.0,1965-06-13,Financial Advisor,Financial Services,Mass Customer,N,No,8.0,55.0,4889 Tomscot Park,2093.0,NSW,Australia,11.0,4.0,6.0,2901.9700000000003,10.0,High Potential
3204,Ibby,Beedon,Female,51.0,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,4.0,26.0,220 American Ash Road,4022.0,QLD,Australia,6.0,34.0,9.0,3570.01,10.0,High Potential
1667,Jaime,Simonnin,Male,67.0,1955-02-18,Geological Engineer,Manufacturing,High Net Worth,N,No,18.0,65.0,9168 Thackeray Place,2026.0,NSW,Australia,12.0,76.0,7.0,5432.4,10.0,High Potential
3212,Corella,Bartomeu,Female,62.0,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13.0,39.0,4 Farragut Center,2065.0,NSW,Australia,12.0,53.0,7.0,7666.65,10.0,High Potential
2044,Leyla,Eddington,Female,84.0,1998-02-08,Quality Engineer,Health,Mass Customer,N,Yes,1.0,22.0,236 Fremont Alley,2156.0,NSW,Australia,12.0,5.0,5.0,3977.45,10.0,High Potential
2051,Teresita,Drinnan,Female,8.0,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,N,No,20.0,61.0,51960 Gulseth Point,2009.0,NSW,Australia,12.0,29.0,6.0,6140.659999999999,10.0,High Potential
2763,Dalila,Snawdon,Female,30.0,1979-04-03,Actuary,Financial Services,Mass Customer,N,Yes,10.0,41.0,5772 Ridgeway Place,3066.0,VIC,Australia,10.0,29.0,9.0,2910.2,10.0,High Potential
2045,Hermina,Franzel,Female,15.0,1984-03-07,VP Sales,Financial Services,High Net Worth,N,No,15.0,36.0,46031 Hudson Place,2075.0,NSW,Australia,11.0,74.0,9.0,5224.6900000000005,10.0,High Potential
1664,Karlis,Alner,Male,11.0,1975-12-30,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,45.0,9161 Macpherson Terrace,4680.0,QLD,Australia,2.0,42.0,7.0,3476.3600000000006,10.0,High Potential
32,Marion,Vanichkin,Female,17.0,1995-04-20,Legal Assistant,Manufacturing,Affluent Customer,N,No,4.0,25.0,2951 Petterle Place,2756.0,NSW,Australia,9.0,26.0,7.0,2823.12,10.0,High Potential
1168,Iosep,Shaddick,Male,44.0,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18.0,55.0,42739 Moose Pass,3442.0,VIC,Australia,8.0,63.0,7.0,6128.860000000001,10.0,High Potential
1104,Jewelle,Pincott,Female,82.0,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,61.0,22669 Lien Center,2565.0,NSW,Australia,6.0,11.0,7.0,2568.9700000000003,10.0,High Potential
2755,Karen,La Wille,Female,66.0,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,21.0,2241 Pearson Plaza,4503.0,QLD,Australia,6.0,66.0,11.0,4904.129999999999,10.0,High Potential
1102,Stephana,Puzey,Female,16.0,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0,44.0,4 Barby Road,2647.0,NSW,Australia,3.0,60.0,8.0,5025.4400000000005,10.0,High Potential
1169,Kessiah,Corden,Female,33.0,1967-09-08,Actuary,Financial Services,Mass Customer,N,Yes,13.0,53.0,3 Atwood Lane,2153.0,NSW,Australia,10.0,62.0,7.0,4318.2,10.0,High Potential
3241,Milt,Erett,Male,34.0,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,41.0,7574 Onsgard Drive,4011.0,QLD,Australia,7.0,7.0,6.0,3695.1499999999996,10.0,High Potential
1996,Filmer,Furby,Male,4.0,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4.0,35.0,6698 Melody Crossing,4556.0,QLD,Australia,8.0,13.0,7.0,2525.4300000000003,10.0,High Potential
134,Merna,McCulloch,Female,34.0,1997-01-08,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5.0,23.0,1605 Northfield Junction,2158.0,NSW,Australia,11.0,14.0,6.0,2946.42,10.0,High Potential
75,Dollie,Sealy,Female,28.0,1978-07-15,VP Product Management,Property,Mass Customer,N,No,19.0,42.0,4763 Merchant Avenue,2756.0,NSW,Australia,8.0,60.0,8.0,4979.94,10.0,High Potential
968,Wayne,Woodfin,Male,96.0,1955-06-16,Accountant IV,IT,High Net Worth,N,Yes,16.0,65.0,00 Park Meadow Terrace,2450.0,NSW,Australia,6.0,35.0,6.0,4223.16,10.0,High Potential
116,Scottie,Swiffen,Male,49.0,1999-05-02,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,2.0,21.0,0349 Farmco Terrace,2168.0,NSW,Australia,8.0,12.0,8.0,2447.54,10.0,High Potential
2144,Maureene,Kingstne,Female,12.0,1978-11-04,Office Assistant IV,Property,Mass Customer,N,Yes,9.0,42.0,47 Kensington Avenue,2650.0,NSW,Australia,4.0,67.0,8.0,5253.88,10.0,High Potential
1227,Carlina,Pencot,Female,63.0,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12.0,31.0,01 Cottonwood Junction,2285.0,NSW,Australia,7.0,50.0,12.0,4101.860000000001,10.0,High Potential
2793,Mead,Corkell,Male,77.0,1971-06-16,Research Nurse,Health,Affluent Customer,N,Yes,14.0,49.0,19 Del Mar Avenue,3058.0,VIC,Australia,8.0,20.0,7.0,3730.38,10.0,High Potential
2154,Bird,Bolf,Female,86.0,1980-08-01,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,40.0,0799 Florence Street,2089.0,NSW,Australia,9.0,38.0,6.0,4268.17,10.0,High Potential
1229,Sebastian,Trass,Male,38.0,2000-08-01,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,20.0,7929 Grasskamp Trail,2119.0,NSW,Australia,11.0,28.0,9.0,3005.629999999999,10.0,High Potential
2702,Saraann,Gilliard,Female,34.0,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,44.0,8598 Nova Parkway,2758.0,NSW,Australia,9.0,48.0,8.0,7613.27,10.0,High Potential
127,Merrili,Whitear,Female,81.0,1974-03-12,Compensation Analyst,Financial Services,Mass Customer,N,No,19.0,46.0,0 Pearson Crossing,4405.0,QLD,Australia,1.0,33.0,10.0,3993.710000000001,10.0,High Potential
3184,Marlee,Brundle,Female,2.0,1976-08-11,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,44.0,696 Harbort Junction,2196.0,NSW,Australia,10.0,68.0,8.0,5310.300000000001,10.0,High Potential
3478,Hartwell,Schach,Male,54.0,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17.0,34.0,90 Westerfield Street,2880.0,NSW,Australia,1.0,40.0,6.0,4297.849999999999,10.0,High Potential
1623,Katy,Taffee,Female,29.0,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2.0,23.0,94181 South Park,3264.0,VIC,Australia,1.0,2.0,6.0,3362.550000000001,10.0,High Potential
933,Melany,L'oiseau,Female,75.0,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0,24.0,243 Ridge Oak Center,2195.0,NSW,Australia,9.0,0.0,5.0,2817.63,10.0,High Potential
2170,Dewitt,Laight,Male,27.0,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0,57.0,5 Muir Circle,2030.0,NSW,Australia,12.0,32.0,6.0,4828.540000000001,10.0,High Potential
1237,Junia,Humerstone,Female,6.0,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0,51.0,17357 Katie Center,3677.0,VIC,Australia,4.0,49.0,10.0,5731.25,10.0,High Potential
3093,Harwilll,Crimes,Male,31.0,1992-01-04,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6.0,28.0,06 Lighthouse Bay Pass,3042.0,VIC,Australia,9.0,26.0,9.0,2964.6199999999994,10.0,High Potential
923,Garrek,Grimwade,Male,44.0,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0,43.0,43455 Carey Center,4131.0,QLD,Australia,4.0,32.0,7.0,3337.1600000000003,10.0,High Potential
2179,Benson,cornhill,Male,15.0,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17.0,60.0,966 Emmet Trail,3015.0,VIC,Australia,10.0,36.0,7.0,3631.27,10.0,High Potential
921,Gretchen,Seneschal,Female,77.0,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0,41.0,3828 Norway Maple Avenue,2027.0,NSW,Australia,11.0,44.0,7.0,6285.75,10.0,High Potential
919,Grove,Peltzer,Male,48.0,1987-07-17,Registered Nurse,Health,Mass Customer,N,Yes,13.0,33.0,55 Daystar Court,2234.0,NSW,Australia,10.0,50.0,9.0,4458.89,10.0,High Potential
918,Mahmud,Chiles,Male,73.0,1975-02-26,Internal Auditor,Health,High Net Worth,N,No,13.0,45.0,8 Colorado Circle,3730.0,VIC,Australia,4.0,16.0,5.0,4066.2400000000002,10.0,High Potential
3003,Brita,Tupie,Female,72.0,1963-02-05,Web Developer I,Retail,Mass Customer,N,Yes,4.0,57.0,78 Algoma Circle,2166.0,NSW,Australia,8.0,82.0,9.0,5168.139999999999,10.0,High Potential
3084,Birgit,Dowers,Female,57.0,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16.0,61.0,41205 Straubel Place,4305.0,QLD,Australia,4.0,15.0,6.0,3082.9000000000005,10.0,High Potential
979,Kayla,Falkingham,Female,42.0,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12.0,61.0,938 Monica Park,3173.0,VIC,Australia,9.0,5.0,5.0,3756.9100000000003,10.0,High Potential
1003,Mariann,O'Geaney,Female,35.0,1968-03-02,Paralegal,Financial Services,High Net Worth,N,No,18.0,52.0,610 Lakewood Gardens Point,4078.0,QLD,Australia,7.0,47.0,9.0,5300.380000000001,10.0,High Potential
3242,Lib,Schohier,Female,4.0,1958-07-03,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0,62.0,683 Scoville Park,3168.0,VIC,Australia,8.0,49.0,7.0,8252.689999999999,10.0,High Potential
2097,Web,Decaze,Male,38.0,1988-08-04,Recruiter,Telecommunications,Mass Customer,N,No,21.0,32.0,4081 Lighthouse Bay Alley,4053.0,QLD,Australia,9.0,38.0,6.0,4647.42,10.0,High Potential
1641,Vasily,Sturgeon,Male,29.0,1972-01-09,Community Outreach Specialist,Financial Services,Mass Customer,N,No,14.0,48.0,20 Mcguire Hill,3198.0,VIC,Australia,4.0,63.0,9.0,4326.200000000001,10.0,High Potential
2732,Clarine,Yushkin,Female,36.0,1961-01-03,Help Desk Operator,Health,Mass Customer,N,No,7.0,59.0,5705 Spaight Place,3067.0,VIC,Australia,9.0,16.0,9.0,2787.95,10.0,High Potential
86,Job,Sleney,Male,75.0,1989-04-03,Occupational Therapist,Health,High Net Worth,N,Yes,7.0,31.0,289 Haas Street,2075.0,NSW,Australia,11.0,0.0,9.0,2360.09,10.0,High Potential
87,Fields,Langdon,Male,78.0,1974-04-23,Editor,Financial Services,Mass Customer,N,No,8.0,46.0,4423 Bartelt Parkway,2038.0,NSW,Australia,12.0,18.0,9.0,3740.7599999999998,10.0,High Potential
1200,Hedda,Lathom,Female,38.0,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,46.0,614 Shopko Trail,4350.0,QLD,Australia,3.0,20.0,8.0,2844.8999999999996,10.0,High Potential
90,Cary,Garron,Male,76.0,1984-12-11,Quality Control Specialist,Manufacturing,Mass Customer,N,No,11.0,36.0,171 Fordem Junction,2233.0,NSW,Australia,10.0,23.0,7.0,2990.73,10.0,High Potential
1205,Barton,Baudts,Male,38.0,1978-05-06,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,42.0,6072 Ridge Oak Junction,2222.0,NSW,Australia,10.0,68.0,7.0,4962.0199999999995,10.0,High Potential
1001,Finley,Vost,Male,63.0,1979-08-27,Recruiter,Retail,Mass Customer,N,No,14.0,41.0,27 Sunfield Center,4869.0,QLD,Australia,3.0,42.0,7.0,2884.1899999999996,10.0,High Potential
1979,Ephrem,Cariss,Male,98.0,1960-05-15,Statistician III,Manufacturing,Mass Customer,N,Yes,11.0,60.0,38759 Butterfield Avenue,4305.0,QLD,Australia,2.0,22.0,5.0,4541.84,10.0,High Potential
2726,Bradford,Monkton,Male,49.0,1976-03-18,Administrative Officer,Financial Services,Affluent Customer,N,No,4.0,44.0,15776 Thackeray Alley,2261.0,NSW,Australia,7.0,46.0,9.0,5184.97,10.0,High Potential
2114,Erick,Caveill,Male,78.0,1954-11-29,Safety Technician III,Argiculture,High Net Worth,N,No,19.0,66.0,21 South Avenue,2076.0,NSW,Australia,11.0,14.0,6.0,2997.5600000000004,10.0,High Potential
993,Reine,Semken,Female,71.0,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17.0,43.0,84019 Porter Trail,2871.0,NSW,Australia,3.0,0.0,9.0,2738.8900000000003,10.0,High Potential
1980,Kenneth,Viall,Male,97.0,1992-06-20,Food Chemist,Health,High Net Worth,N,Yes,7.0,28.0,67125 Melody Place,2747.0,NSW,Australia,8.0,73.0,8.0,4822.39,10.0,High Potential
990,Melissa,Purple,Female,56.0,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0,44.0,21780 Service Park,2560.0,NSW,Australia,7.0,11.0,7.0,2353.4900000000002,10.0,High Potential
3484,Hedi,Mowday,Female,10.0,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0,44.0,3 Butterfield Trail,4519.0,QLD,Australia,6.0,20.0,6.0,5112.109999999999,10.0,High Potential
2788,Melantha,Pickburn,Female,45.0,1968-06-08,Social Worker,Health,Affluent Customer,N,No,4.0,52.0,282 Esker Crossing,3150.0,VIC,Australia,10.0,44.0,11.0,9061.470000000001,10.0,High Potential
986,Barnard,Stranks,Male,3.0,1994-05-10,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0,26.0,82 Shasta Drive,4825.0,QLD,Australia,3.0,75.0,8.0,4272.97,10.0,High Potential
3195,Vickie,West,Female,4.0,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,39.0,6590 Fremont Avenue,2077.0,NSW,Australia,8.0,20.0,8.0,3143.73,10.0,High Potential
1300,Sisely,Strelitzer,Female,0.0,1991-10-03,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,29.0,408 Grover Place,4165.0,QLD,Australia,9.0,35.0,6.0,6148.619999999999,10.0,High Potential
2017,Ezri,Sadry,Male,67.0,1995-11-02,Programmer II,Financial Services,Affluent Customer,N,Yes,6.0,25.0,644 Mcbride Street,2086.0,NSW,Australia,11.0,12.0,5.0,3692.8599999999997,10.0,High Potential
1302,Ericka,Eggers,Female,29.0,1998-03-05,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2.0,22.0,9 Sugar Junction,4053.0,QLD,Australia,7.0,55.0,13.0,5336.730000000001,10.0,High Potential
